step,step_ms,action,active_points,evaluation_points,recompute_count,prediction_count,distance_comparisons,cheap_update_count,full_trigger_count,uncertainty_count,local_update_count,fallback_full_count,maintenance_ms_total,maintenance_ms_max,max_pending,max_queue_depth,backpressure_count,backpressure_ms_total,cluster_count,cluster_accuracy,cluster_accuracy_non_noise,cluster_accuracy_noise_singletons,pairwise_precision,pairwise_recall,false_merge_rate,coverage,ari,nmi
6,7.722043024841696,sc_pna_full_recluster,6,6,6,0,35,0,0,0,0,0,71.64731505326927,47.8041359456256,0,0,0,0.0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.4666666666666667,1.0,0.0,0.5242524223457239
12,8.585992036387324,sc_pna_full_recluster,12,12,12,0,286,0,0,0,0,0,140.89853106997907,47.8041359456256,0,0,0,0.0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.43333333333333335,1.0,0.08333333333333333,0.37192392753483994
18,11.319343000650406,sc_pna_full_recluster,18,18,18,0,969,0,0,0,0,0,209.06620210735127,47.8041359456256,0,0,0,0.0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1728395061728395,0.7777777777777778,0.4962962962962963,1.0,0.11184694628403238,0.34950161489714937
24,11.627052968833596,sc_pna_full_recluster,24,24,24,0,2300,0,0,0,0,0,289.0624789870344,47.8041359456256,0,0,0,0.0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.20270270270270271,0.8333333333333334,0.49166666666666664,1.0,0.1471291866028708,0.36986698133958934
30,13.59605003381148,finalize,30,30,30,0,4495,0,0,0,0,0,367.4278390244581,47.8041359456256,0,0,0,0.0,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2336448598130841,0.8333333333333334,0.43733333333333335,1.0,0.19056785370548604,0.3947209047092565
