interval_ms,method,decision_mean_ms,decision_p95_ms,maintenance_ms_total,maintenance_ms_max,max_pending,max_queue_depth,recompute_count,acc,ari,nmi,false_merge_rate
1.0,adaptive_fishdbc_async,0.7741399068125526,1.23493419960141,1195.0076179928146,26.876779971644282,4,8,94,0.9375,0.9149836149048532,0.9202709233656893,0.0
1.0,fishdbc,4.796208277509656,8.930043614236636,1530.027857515961,11.438417015597224,0,0,320,0.915625,0.8780647209586576,0.8960183334134636,0.0
5.0,adaptive_fishdbc_async,0.45574901386114497,1.0855748550966378,1335.1590898819268,30.57739802170545,4,6,94,0.9375,0.9149836149048532,0.9202709233656893,0.0
5.0,fishdbc,4.901857680435289,8.534730091923842,1563.7341710971668,12.467975029721856,0,0,320,0.915625,0.8780647209586576,0.8960183334134636,0.0
10.0,adaptive_fishdbc_async,0.5838461661839793,1.1836604506243011,1536.4005957380868,42.422641010489315,4,2,94,0.9375,0.9149836149048532,0.9202709233656893,0.0
10.0,fishdbc,7.411240531988501,11.093223374336958,2364.2223447095603,25.079606974031776,0,0,320,0.915625,0.8780647209586576,0.8960183334134636,0.0
20.0,adaptive_fishdbc_async,0.7988573825658302,2.086840372066944,1685.6459808768705,41.40835802536458,4,1,94,0.9375,0.9149836149048532,0.9202709233656893,0.0
20.0,fishdbc,9.773898692027926,16.46690929192118,3117.9100197041407,29.91733403177932,0,0,320,0.915625,0.8780647209586576,0.8960183334134636,0.0
