step,step_ms,action,active_points,evaluation_points,recompute_count,prediction_count,distance_comparisons,cheap_update_count,full_trigger_count,uncertainty_count,local_update_count,fallback_full_count,maintenance_ms_total,maintenance_ms_max,max_pending,max_queue_depth,backpressure_count,backpressure_ms_total,cluster_count,cluster_accuracy,cluster_accuracy_non_noise,cluster_accuracy_noise_singletons,pairwise_precision,pairwise_recall,false_merge_rate,coverage,ari,nmi
6,0.7119520450942218,ahc_full_recluster,6,6,6,0,35,0,0,0,0,0,22.854416049085557,20.588147977832705,0,0,0,0.0,6,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
12,0.7307800115086138,ahc_full_recluster,12,12,12,0,286,0,0,0,0,0,27.808895043563098,20.588147977832705,0,0,0,0.0,7,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334,0.0,1.0,0.9009009009009009,0.9687690801485426
18,0.7687000324949622,ahc_full_recluster,18,18,18,0,969,0,0,0,0,0,32.60878811124712,20.588147977832705,0,0,0,0.0,9,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.0,1.0,0.7792207792207793,0.9184327643863461
24,1.0011570411734283,ahc_full_recluster,24,24,24,0,2300,0,0,0,0,0,37.944763142149895,20.588147977832705,0,0,0,0.0,9,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7931034482758621,0.6388888888888888,0.025,1.0,0.6691900075700227,0.8601815553001402
30,0.6777590024285018,finalize,30,30,30,0,4495,0,0,0,0,0,43.16927713807672,20.588147977832705,0,0,0,0.0,11,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9210526315789473,0.5833333333333334,0.008,1.0,0.6800630417651694,0.8502478196679667
