max_distance,full_interval,steady_mean_step_ms,speedup_vs_full,cluster_accuracy_noise_singletons,ari,nmi,false_merge_rate,coverage,full_trigger_count,cheap_update_count,distance_comparisons,run_dir
0.7,4,4.678081347735534,11.959334102620582,0.7666666666666667,0.6614785992217899,0.805239207182306,0.013333333333333334,0.7666666666666667,10,11,59,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.70_i4
0.7,8,4.607409266915558,12.1427758108106,0.7666666666666667,0.6614785992217899,0.805239207182306,0.013333333333333334,0.7666666666666667,8,11,59,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.70_i8
0.7,16,5.777418513075802,9.68369137014824,0.7666666666666667,0.6614785992217899,0.805239207182306,0.013333333333333334,0.7666666666666667,8,11,59,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.70_i16
0.85,4,4.38020671798109,12.7726249921359,0.7333333333333333,0.5972222222222222,0.7803275407639991,0.013333333333333334,0.7333333333333333,7,15,57,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.85_i4
0.85,8,4.483762153038947,12.477632819771218,0.7666666666666667,0.6186719263642341,0.7673499207949359,0.024,0.8,5,15,57,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.85_i8
0.85,16,4.353763415189139,12.850201644311523,0.5666666666666667,0.3405902273826802,0.5953027628993934,0.13866666666666666,0.7333333333333333,4,15,47,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.85_i16
0.95,4,4.466189962715425,12.526725970874613,0.7333333333333333,0.5972222222222222,0.7803275407639991,0.013333333333333334,0.7333333333333333,6,17,57,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.95_i4
0.95,8,4.3446726872232455,12.877089213494548,0.7333333333333333,0.5972222222222222,0.7803275407639991,0.013333333333333334,0.7333333333333333,4,17,45,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.95_i8
0.95,16,4.3605779305678505,12.830119926218412,0.7333333333333333,0.5972222222222222,0.7803275407639991,0.013333333333333334,0.7333333333333333,3,17,37,/home/user/Desktop/paper/hdbscan_streaming_bench/results/reproduction_audit_20260914_122419/tradeoff_sweep/d0.95_i16
