step,step_ms,action,active_points,evaluation_points,recompute_count,prediction_count,distance_comparisons,cheap_update_count,full_trigger_count,uncertainty_count,local_update_count,fallback_full_count,maintenance_ms_total,maintenance_ms_max,max_pending,max_queue_depth,backpressure_count,backpressure_ms_total,cluster_count,cluster_accuracy,cluster_accuracy_non_noise,cluster_accuracy_noise_singletons,pairwise_precision,pairwise_recall,false_merge_rate,coverage,ari,nmi
80,0.8945510489866138,adaptive_fishdbc_async_buffer,80,80,26,0,443,49,0,11,49,0,150.49220900982618,24.456247920170426,4,1,5,0.3041250165551901,8,0.9625,1.0,0.9625,1.0,0.9002557544757033,0.0,0.9625,0.939223464358697,0.9661133222966197
160,1.0451320558786392,adaptive_fishdbc_async_buffer,160,160,50,0,1038,119,0,21,119,0,663.0779809784144,47.279000049456954,4,1,14,0.8072928758338094,8,0.88125,1.0,0.88125,1.0,0.7730769230769231,0.0,0.88125,0.8118684668989548,0.8622934095589863
240,0.3381030401214957,adaptive_fishdbc_async_buffer,240,240,71,0,1678,195,0,25,195,0,991.3469838211313,47.279000049456954,4,1,16,0.9144959039986134,8,0.9291666666666667,1.0,0.9291666666666667,1.0,0.8629470672389127,0.0,0.9291666666666667,0.8998091854331832,0.9087065307399989
320,1.0469050612300634,finalize,320,320,95,0,2318,269,0,31,269,0,1530.9322261018679,47.279000049456954,4,1,19,1.0914788581430912,8,0.915625,1.0,0.915625,1.0,0.8381410256410257,0.0,0.915625,0.8780647209586576,0.8960183334134636
