step,step_ms,action,active_points,evaluation_points,recompute_count,prediction_count,distance_comparisons,cheap_update_count,full_trigger_count,uncertainty_count,local_update_count,fallback_full_count,maintenance_ms_total,maintenance_ms_max,max_pending,max_queue_depth,backpressure_count,backpressure_ms_total,cluster_count,cluster_accuracy,cluster_accuracy_non_noise,cluster_accuracy_noise_singletons,pairwise_precision,pairwise_recall,false_merge_rate,coverage,ari,nmi
80,0.2760969800874591,adaptive_fishdbc_async_buffer,80,80,26,0,334,48,0,12,48,0,224.0541049395688,15.99927496863529,4,2,1,0.05246500950306654,8,0.7625,0.8243243243243243,0.775,0.7655860349127181,0.8036649214659686,0.033837293016558675,0.925,0.7419069122483501,0.8519139146656965
160,0.2104640007019043,adaptive_fishdbc_async_buffer,160,160,48,0,1000,121,0,19,121,0,535.6709570041858,32.34320302726701,4,4,1,0.05246500950306654,8,0.95,1.0,0.95,1.0,0.9023136246786633,0.0,0.95,0.9347905706230424,0.9424182274309177
240,1.5792679623700678,adaptive_fishdbc_async_buffer,240,240,69,0,1640,196,0,24,196,0,877.5663751293905,32.34320302726701,4,4,1,0.05246500950306654,8,0.9375,0.995575221238938,0.9375,0.9913378248315688,0.8803418803418803,0.0010727056019070322,0.9416666666666667,0.913025571006831,0.9204836157252532
320,0.22162997629493475,finalize,320,320,91,0,2280,274,0,26,274,0,1341.0990760312416,32.34320302726701,4,4,1,0.05246500950306654,8,0.95,0.9934640522875817,0.95,0.9863445378151261,0.9028846153846154,0.0017410714285714286,0.95625,0.9293115571380223,0.9303482121637426
