step,step_ms,action,active_points,evaluation_points,recompute_count,prediction_count,distance_comparisons,cheap_update_count,full_trigger_count,uncertainty_count,local_update_count,fallback_full_count,cluster_count,cluster_accuracy,cluster_accuracy_non_noise,cluster_accuracy_noise_singletons,pairwise_precision,pairwise_recall,false_merge_rate,coverage,ari,nmi
6,0.012421980500221252,adaptive_fishdbc_batch_warmup,6,6,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12,4.2277059983462095,adaptive_fishdbc_batch_initial_refresh,12,12,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
18,0.07820699829608202,adaptive_fishdbc_batch_buffer,18,18,6,0,11,1,0,5,1,0,3,0.4444444444444444,0.8,0.6111111111111112,0.6666666666666666,0.4444444444444444,0.02962962962962963,0.5555555555555556,0.38256658595641646,0.7002929637576083
24,0.08732592687010765,adaptive_fishdbc_batch_buffer,24,24,8,0,27,7,0,5,7,0,4,0.5833333333333334,0.7368421052631579,0.6666666666666666,0.4583333333333333,0.6111111111111112,0.10833333333333334,0.7916666666666666,0.3914002205071665,0.675613118972593
30,0.09566498920321465,adaptive_fishdbc_batch_buffer,30,30,10,0,55,12,0,6,12,0,5,0.7,1.0,0.7333333333333333,1.0,0.5833333333333334,0.0,0.7,0.6499535747446611,0.8227038013828274
