step,step_ms,action,active_points,evaluation_points,recompute_count,prediction_count,distance_comparisons,cheap_update_count,full_trigger_count,uncertainty_count,local_update_count,fallback_full_count,maintenance_ms_total,maintenance_ms_max,max_pending,max_queue_depth,backpressure_count,backpressure_ms_total,cluster_count,cluster_accuracy,cluster_accuracy_non_noise,cluster_accuracy_noise_singletons,pairwise_precision,pairwise_recall,false_merge_rate,coverage,ari,nmi
160,0.17007102724164724,adaptive_fishdbc_async_buffer,160,160,40,0,560,140,0,0,140,0,302.8251990908757,12.05663091968745,4,2,0,0.0,4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
320,0.2972870133817196,adaptive_fishdbc_async_buffer,320,320,80,0,1200,300,0,0,300,0,851.7688782885671,29.084869078360498,4,3,0,0.0,4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
480,0.40548702236264944,adaptive_fishdbc_async_risk_flush,480,480,174,0,1840,385,0,75,385,0,2374.166636960581,29.084869078360498,4,6,0,0.0,4,0.8333333333333334,0.9876543209876543,0.8416666666666667,0.9753767359401162,0.9633268482490273,0.005296610169491525,0.84375,0.9240642242955409,0.9150760414233127
640,0.3443469759076834,finalize,640,640,215,0,3120,545,0,75,545,0,3630.367421079427,40.6295700231567,4,6,0,0.0,8,0.996875,1.0,0.996875,1.0,0.9975694444444444,0.0,0.996875,0.9985792058508492,0.996826531466012
